State,Number,Summary,Bill Type,Date,Status,Youth State Risk,Adult State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,Bill ID,PDF,Bill Analysis (AI Automated),Bill PDF
Kansas,SB224,"Enacting the Kansas protection of pensions and businesses against ideological interference act, relating to ideological boycotts involving environmental, social or governance standards, requiring KPERS to divest from and prohibiting state contracts or the deposit of state moneys with entities engaged in such boycotts as determined by the state treasurer and prohibiting discriminatory practices in the financial services industry based on such boycotts.",Anti-Boycotts Act,4/30/2024,Senate Died in Committee,Worst,Worst,Carried over from 2023,https://legiscan.com/KS/bill/SB224/2023,Federal and State Affairs,Hearing 2023-03-07 10:30 Room 144-S,"S 2023-02-09 Senate Introduced, S 2023-02-10 Senate Referred to Committee on Federal and State Affairs, S 2023-03-07 Senate Hearing: Tuesday, March 7, 2023, 10:30 AM Room 144-S, S 2023-03-08 Senate Hearing continuation: Wednesday, March 8, 2023, 10:30 AM Room 144-S",Failed,650b001436c6a44804db1e4f8a2d2b0e,1702612,http://kslegislature.org/li/b2023_24/measures/documents/sb224_00_0000.pdf,,
Kansas,SB233,"House Substitute for SB 233 by Committee on Health and Human Services - Enacting the forbidding abuse child transitions act, restricting use of state funds to promote gender transitioning, prohibiting healthcare providers from treating children whose gender identity is inconsistent with the child's sex, authorizing a civil cause of action against healthcare providers for providing such treatments, requiring professional discipline against a healthcare provider who performs such treatment, prohibiting professional liability insurance from covering damages for healthcare providers that provide gender transition treatment to children and adding violation of the act to the definition of unprofessional conduct for physicians and nurses.",Gender Affirming Care Ban,4/29/2024,House Motion to override veto failed; Veto sustained; Yea: 82 Nay: 43,Worst,Worst,Veto override failed 4/29/2024; The introduced version of this was the same as the Vulnerable Child Protection Act by the 2020 Deutsch group.  Carried over from 2023,https://legiscan.com/KS/bill/SB233/2023,Health and Human Services,Hearing 2023-02-14 08:30 Room Room Change to 546,"S 2023-02-10 Senate Introduced, S 2023-02-13 Senate Referred to Committee on Public Health and Welfare, S 2023-02-14 Senate Hearing: Tuesday, February 14, 2023, 8:30 AM Room Room Change to 546, S 2023-02-20 Senate Committee Report recommending bill be passed by Committee on Public Health and Welfare, S 2023-02-22 Senate Committee of the Whole - Be passed, S 2023-02-23 Senate Final Action - Passed;  Yea: 26 Nay: 11, H 2023-03-01 House Received and Introduced, H 2023-03-01 House Referred to Committee on Health and Human Services, H 2024-03-11 House Committee Report recommending substitute bill be passed by, H 2024-03-12 House Committee of the Whole - Committee Report be adopted recommending substitute bill be passed, H 2024-03-12 House Committee of the Whole - Motion to Amend - Offered by  Representative Bryce, H 2024-03-12 House Committee of the Whole - Amendment by  Representative Bryce was adopted, H 2024-03-12 House Committee of the Whole - Substitute bill be passed as amended, H 2024-03-13 House Final Action - Substitute passed as amended;  Yea: 80 Nay: 40, S 2024-03-14 Senate Nonconcurred with amendments; Conference Committee requested; appointed Senator Gossage , Senator Erickson and Senator Pettey as conferees, H 2024-03-19 House Motion to accede adopted;  Representative Landwehr,  Representative Eplee and  Representative Ruiz, S. appointed as conferees, H 2024-03-20 House Conference committee report now available, H 2024-03-20 House Conference Committee Report agree to disagree adopted;  Representative Landwehr,  Representative Eplee and  Representative Ruiz, S. appointed as second conferees, S 2024-03-20 Senate Conference Committee Report agree to disagree adopted;  Senator Gossage,  Senator Erickson and  Senator Pettey appointed as second conferees, H 2024-03-27 House Conference committee report now available, H 2024-03-27 House Conference Committee Report was adopted;  Yea: 82 Nay: 39, S 2024-03-27 Senate Conference Committee Report was adopted;  Yea: 27 Nay: 13, S 2024-04-02 Senate Enrolled and presented to Governor on Tuesday, April 2, 2024, S 2024-04-25 Senate Vetoed by Governor; Returned to Senate on Friday, April 12, 2024",Vetoed,5adca91e64dbfcd91be5815eef6dfc7c,1704027,"https://kslegislature.org/li/b2023_24/measures/documents/sb233_00_0000.pdf, https://kslegislature.org/li/b2023_24/measures/documents/sb233_01_0000.pdf, https://kslegislature.org/li/b2023_24/measures/documents/sb233_02_0000.pdf, https://kslegislature.org/li/b2023_24/measures/documents/sb233_enrolled.pdf",,https://drive.google.com/open?id=1l-ktsbccbNKwhcd9oY2-1Xtk7J3lnPsS
Kansas,SB255,Requiring school districts to provide separate accommodations for students of each biological sex on overnight school sponsored trips.,Legal Discrimination In Education,4/30/2024,Senate Died in Committee,Worst,Worst,Carried over from 2023,https://legiscan.com/KS/bill/SB255/2023,Federal and State Affairs,Hearing 2023-03-22 13:30 Room 144-S,"S 2023-02-15 Senate Introduced, S 2023-02-16 Senate Referred to Committee on Education, S 2023-03-22 Senate Hearing: Wednesday, March 22, 2023, 1:30 PM Room 144-S",Failed,e9b83291b5db8c8ea60b4aed65279695,1709030,http://kslegislature.org/li/b2023_24/measures/documents/sb255_00_0000.pdf,,
Kansas,SB291,"House Substitute for SB 291 by Committee on Legislative Modernization - Transferring all cybsersecurity services under the chief information technology officer of each branch of government, creating chief information security officers within the judicial and legislative branches, requiring a chief information security officer to be appointed by the attorney general, Kansas bureau of investigation, secretary of state, state treasurer and insurance commissioner and requiring the chief information security officers to implement certain minimum cybersecurity standards, requiring the information technology executive council to develop a plan to integrate executive branch information technology services under the executive chief information technology officer, making and concerning appropriations for the fiscal years ending June 30, 2025, and June 30, 2026, for the office of information technology, Kansas information security office and the adjutant general, authorizing certain transfers and imposing certain limitations and restrictions and directing or authorizing certain disbursements and procedures for all state agencies and requiring legislative review of state agencies not in compliance with this act.",Ban on Public Investment in ESG Funds,4/30/2024,"Senate Approved by Governor on Thursday, May 9, 2024",Worst,Worst,Bill enacted but was a complete replacement and all anti-LGBTQ+ parts were expunged; Carried over from 2023,https://legiscan.com/KS/bill/SB291/2023,Legislative Modernization,,"S 2023-03-06 Senate Introduced, S 2023-03-06 Senate Referred to Committee on Federal and State Affairs, S 2023-03-07 Senate Hearing: (proponents) Tuesday, March 7, 2023, 10:30 AM Room 144-S, S 2023-03-15 Senate Committee Report recommending bill be passed as amended by Committee on Federal and State Affairs, S 2023-03-21 Senate Withdrawn from Calendar, Rereferred to Committee on Federal and State Affairs, S 2023-03-23 Senate Committee Report recommending bill be passed as amended by Committee on Federal and State Affairs, S 2023-03-27 Senate Committee of the Whole - Committee Report be adopted, S 2023-03-27 Senate Committee of the Whole - Motion to Amend - Offered by  Senator Tyson, S 2023-03-27 Senate Committee of the Whole - Amendment by  Senator Tyson was adopted, S 2023-03-27 Senate Committee of the Whole - Motion to Amend - Offered by  Senator Steffen, S 2023-03-27 Senate  Senator Holscher raised a question of germaneness. The amendment was ruled not germane., S 2023-03-27 Senate Committee of the Whole - Be passed as further amended, S 2023-03-28 Senate Final Action - Passed as amended;  Yea: 29 Nay: 11, H 2023-03-29 House Received and Introduced, H 2023-03-29 House Referred to Committee on Financial Institutions and Pensions, H 2024-03-19 House Withdrawn from  Committee on Financial Institutions and Pensions; Referred to Committee on Legislative Modernization, H 2024-03-22 House Committee Report recommending substitute bill be passed by Committee on Legislative Modernization, H 2024-03-25 House Committee of the Whole - Committee Report be adopted recommending substitute bill be passed, H 2024-03-25 House Committee of the Whole - Motion to Amend - Offered by  Representative Carpenter, B., H 2024-03-25 House Committee of the Whole - Amendment by  Representative Carpenter, B. was adopted, H 2024-03-25 House Committee of the Whole - Motion to Amend - Offered by  Representative Carpenter, B., H 2024-03-25 House Committee of the Whole - Amendment by  Representative Carpenter, B. was adopted, H 2024-03-25 House Committee of the Whole - Substitute bill be passed as amended, H 2024-03-26 House Final Action - Substitute passed as amended;  Yea: 118 Nay: 5, S 2024-03-27 Senate Nonconcurred with amendments; Conference Committee requested; appointed Senator Thompson , Senator Kloos and Senator Pittman as conferees, H 2024-04-01 House Motion to accede adopted;  Representative Wasinger,  Representative Carpenter, B. and  Representative Stogsdill appointed as conferees",Failed,f0fa58aaea1fd7f7813660a8e0ba5991,1727992,"http://kslegislature.org/li/b2023_24/measures/documents/sb291_00_0000.pdf, http://kslegislature.org/li/b2023_24/measures/documents/sb291_01_0000.pdf, http://kslegislature.org/li/b2023_24/measures/documents/sb291_02_0000.pdf, http://kslegislature.org/li/b2023_24/measures/documents/sb291_03_0000.pdf, http://kslegislature.org/li/b2023_24/measures/documents/sb291_04_0000.pdf, http://kslegislature.org/li/b2023_24/measures/documents/sb291_05_0000.pdf",,https://drive.google.com/open?id=1Eibp5MeBWJoszN7jiQvab9ZiBxFn0gQc
Kansas,SB353,Creating a civil cause of action against a physician who performs childhood gender reassignment service and requiring revocation of a physician's license who performs childhood gender reassignment service.,Gender Affirming Care Ban,4/30/2024,Senate Died in Committee,Worst,Worst,Incorporated much of the Vulnerable Child Protection Act into it.,https://legiscan.com/KS/bill/SB353/2023,Public Health and Welfare,,"S 2024-01-17 Senate Introduced, S 2024-01-18 Senate Referred to Committee on Public Health and Welfare",Failed,94fe47224e37477bf43175bc1bb6eb10,1818999,http://kslegislature.org/li/b2023_24/measures/documents/sb353_00_0000.pdf,,https://drive.google.com/open?id=17LlgM-xoVqpM5MK1YE0U8_2W_WhRRnwn
Kansas,SB358,"Prohibiting school districts and local libraries from prohibiting, banning or restricting books or other media unless certain requirements are met.",Book Ban,4/30/2024,Senate Died in Committee,Worst,Worst,,https://legiscan.com/KS/bill/SB358/2023,Federal and State Affairs,,"S 2024-01-18 Senate Introduced, S 2024-01-19 Senate Referred to Committee on Federal and State Affairs",Failed,db75808ebbfedb1fe3f6200443987431,1821213,http://kslegislature.org/li/b2023_24/measures/documents/sb358_00_0000.pdf,,https://drive.google.com/open?id=1n-AqclcCkIYbiWlS0E_FJcTOeikRioFr
Kansas,SB394,Requiring the use of age-verification technology to permit access to internet websites containing material that is harmful to minors.,Online Obscenity Law,4/25/2024,Senate Will become law without Governor's signature,Worst,Worst,,https://legiscan.com/KS/bill/SB394/2023,Judiciary,"Hearing 2024-02-07 10:30 Room 346-S, Hearing 2024-03-06 15:30 Room 582-N","S 2024-01-24 Senate Introduced, S 2024-01-25 Senate Referred to Committee on Judiciary, S 2024-02-07 Senate Hearing: Wednesday, February 7, 2024, 10:30 AM Room 346-S, S 2024-02-13 Senate Committee Report recommending bill be passed by Committee on Judiciary, S 2024-02-15 Senate Committee of the Whole - Be passed, S 2024-02-15 Senate Emergency Final Action - Passed;  Yea: 40 Nay: 0, H 2024-02-19 House Received and Introduced, H 2024-02-19 House Referred to Committee on Judiciary, H 2024-03-06 House Hearing: Wednesday, March 6, 2024, 3:30 PM Room 582-N, H 2024-03-11 House Committee Report recommending bill be passed by Committee on Judiciary, H 2024-03-25 House Committee of the Whole - Be passed, H 2024-03-26 House Final Action - Passed;  Yea: 92 Nay: 31, S 2024-04-02 Senate Enrolled and presented to Governor on Tuesday, April 2, 2024, S 2024-04-25 Senate Will become law without Governor's signature",Enacted,cde61fd034c34a40a7fa85c7e37835a4,1827548,"https://kslegislature.org/li/b2023_24/measures/documents/sb394_00_0000.pdf, https://kslegislature.org/li/b2023_24/measures/documents/sb394_enrolled.pdf",,https://drive.google.com/open?id=1-TEkWrnZli3amIOsNWfVygSgfgMvPsJV
Kansas,SB409,Prohibiting any county or city legislation that would modify the established classes of individuals protected from discrimination under the Kansas act against discrimination.,Broad Discrimination,4/30/2024,Senate Died in Committee,Worst,Worst,,https://legiscan.com/KS/bill/SB409/2023,Federal and State Affairs,,"S 2024-01-29 Senate Introduced, S 2024-01-30 Senate Referred to Committee on Federal and State Affairs",Failed,d954d9be542c4654d1bde6a1684fe726,1830435,http://kslegislature.org/li/b2023_24/measures/documents/sb409_00_0000.pdf,,https://drive.google.com/open?id=1NnLwsbAJlqY0OcPtL4Z-2nJ0Pw0vT3UP
Kansas,SB512,"Prohibiting insurance companies from using environmental, social and governance criteria in the process of writing contracts of insurance, indemnity or suretyship, authorizing the attorney general or the county attorney or district attorney where a violation occurred to enforce such prohibition and providing a civil penalty for violations thereof.",Anti-Boycotts Act,4/30/2024,Senate Died in Committee,Worst,Worst,,https://legiscan.com/KS/bill/SB512/2023,Federal and State Affairs,,"S 2024-02-14 Senate Introduced, S 2024-02-15 Senate Referred to Committee on Financial Institutions and Insurance",Failed,c719603f4a9136b8815cc3c71d493cc5,1846647,http://kslegislature.org/li/b2023_24/measures/documents/sb512_00_0000.pdf,,https://drive.google.com/open?id=1yhIYBEwCj3_StCO9GQWCpxTVNQ6rCFkh
Kansas,SB531,Creating a civil cause of action against schools that give or make available harmful material to minors and removing the affirmative defense to promotion to minors of material harmful to minors for public and nonpublic schools.,Book Ban,4/30/2024,Senate Died in Committee,Worst,Worst,,https://legiscan.com/KS/bill/SB531/2023,Federal and State Affairs,,"S 2024-02-22 Senate Introduced, S 2024-02-23 Senate Referred to Committee on Education",Failed,a7a21289b7fa943da7a6b508702d3866,1853456,http://kslegislature.org/li/b2023_24/measures/documents/sb531_00_0000.pdf,,https://drive.google.com/open?id=1rOtzWgGoihiZ9xHqe3t0_i_cjDCAhOK7
